,id,listing_url,latitude,longitude,neighbourhood_group_cleansed
2746,232775,https://www.airbnb.com/rooms/232775,40.72113,-73.95658,Brooklyn
2747,799513237725073820,https://www.airbnb.com/rooms/799513237725073820,40.683936094901654,-73.93810033409932,Brooklyn
2749,23469548,https://www.airbnb.com/rooms/23469548,40.71518,-73.99094,Manhattan
2750,53773701,https://www.airbnb.com/rooms/53773701,40.73582,-73.85646,Queens
2751,900624957052293778,https://www.airbnb.com/rooms/900624957052293778,40.7024723,-73.9271874,Brooklyn
2752,814599521961865194,https://www.airbnb.com/rooms/814599521961865194,40.82707262183211,-73.94439126110771,Manhattan
2753,39447656,https://www.airbnb.com/rooms/39447656,40.68302,-73.96548,Brooklyn
2754,39448065,https://www.airbnb.com/rooms/39448065,40.85506,-73.92872,Manhattan
2755,37430881,https://www.airbnb.com/rooms/37430881,40.80576,-73.95637,Manhattan
2756,37251422,https://www.airbnb.com/rooms/37251422,40.66654,-73.99391,Brooklyn
2757,30373102,https://www.airbnb.com/rooms/30373102,40.84713,-73.93926,Manhattan
2758,37497614,https://www.airbnb.com/rooms/37497614,40.68063,-73.92021,Brooklyn
2759,320877,https://www.airbnb.com/rooms/320877,40.71075,-73.95773,Brooklyn
2761,37254729,https://www.airbnb.com/rooms/37254729,40.76887,-73.90962,Queens
2762,22582841,https://www.airbnb.com/rooms/22582841,40.69915,-73.93706,Brooklyn
2763,37992122,https://www.airbnb.com/rooms/37992122,40.69526,-73.96439,Brooklyn
2768,817320349485433078,https://www.airbnb.com/rooms/817320349485433078,40.69178051086953,-73.9466570742207,Brooklyn
2772,40657464,https://www.airbnb.com/rooms/40657464,40.72121,-73.98429,Manhattan
2777,34259388,https://www.airbnb.com/rooms/34259388,40.82932,-73.92753,Bronx
2778,40692333,https://www.airbnb.com/rooms/40692333,40.73304,-73.98301,Manhattan
2779,827384477544852712,https://www.airbnb.com/rooms/827384477544852712,40.64723828626992,-73.95061318912842,Brooklyn
2780,9944808,https://www.airbnb.com/rooms/9944808,40.68802,-73.93719,Brooklyn
2781,53892561,https://www.airbnb.com/rooms/53892561,40.71362,-73.96255,Brooklyn
2783,39631364,https://www.airbnb.com/rooms/39631364,40.69427,-73.91058,Brooklyn
2785,40750941,https://www.airbnb.com/rooms/40750941,40.69536,-73.9312,Brooklyn
2786,39486515,https://www.airbnb.com/rooms/39486515,40.86675,-73.92639,Manhattan
2787,39465902,https://www.airbnb.com/rooms/39465902,40.7409,-73.88668,Queens
2788,39536408,https://www.airbnb.com/rooms/39536408,40.71972,-73.97956,Manhattan
2789,40761816,https://www.airbnb.com/rooms/40761816,40.75486,-73.92858,Queens
2792,39633723,https://www.airbnb.com/rooms/39633723,40.70731,-73.9085,Queens
2793,40777106,https://www.airbnb.com/rooms/40777106,40.63015,-73.94045,Brooklyn
2794,39758510,https://www.airbnb.com/rooms/39758510,40.67153,-73.9385,Brooklyn
2798,40010639,https://www.airbnb.com/rooms/40010639,40.7612,-73.98784,Manhattan
2800,40040229,https://www.airbnb.com/rooms/40040229,40.82965,-73.88403,Bronx
2801,40054504,https://www.airbnb.com/rooms/40054504,40.73991,-73.99696,Manhattan
2803,29964050,https://www.airbnb.com/rooms/29964050,40.67815,-73.94819,Brooklyn
2805,822333830723573461,https://www.airbnb.com/rooms/822333830723573461,40.64993006110978,-73.95179201356233,Brooklyn
2806,822318420733175843,https://www.airbnb.com/rooms/822318420733175843,40.65217573620143,-73.95145685595308,Brooklyn
2808,907476374446088448,https://www.airbnb.com/rooms/907476374446088448,40.76302547766882,-73.95903468721457,Manhattan
2809,43095223,https://www.airbnb.com/rooms/43095223,40.76148,-73.99424,Manhattan
2810,40178205,https://www.airbnb.com/rooms/40178205,40.68647,-73.95326,Brooklyn
2811,3780746,https://www.airbnb.com/rooms/3780746,40.76517,-73.98828,Manhattan
2812,30041537,https://www.airbnb.com/rooms/30041537,40.7089,-73.96469,Brooklyn
2813,1009730300768284518,https://www.airbnb.com/rooms/1009730300768284518,40.69088,-73.94382,Brooklyn
2814,35121319,https://www.airbnb.com/rooms/35121319,40.83106,-73.94701,Manhattan
2815,30444773,https://www.airbnb.com/rooms/30444773,40.67824,-73.94755,Brooklyn
2818,1003079182502299522,https://www.airbnb.com/rooms/1003079182502299522,40.77114584906183,-73.96622560307546,Manhattan
2819,911059653094636598,https://www.airbnb.com/rooms/911059653094636598,40.65248041920264,-73.93766700869494,Brooklyn
2820,846649972533138229,https://www.airbnb.com/rooms/846649972533138229,40.854718394012586,-73.92780897433148,Manhattan
2821,40492034,https://www.airbnb.com/rooms/40492034,40.72026,-73.94627,Brooklyn
2823,4385360,https://www.airbnb.com/rooms/4385360,40.71801,-73.99099,Manhattan
2824,35226357,https://www.airbnb.com/rooms/35226357,40.65231,-73.73676,Queens
2825,201992,https://www.airbnb.com/rooms/201992,40.67466,-73.97853,Brooklyn
2826,31255156,https://www.airbnb.com/rooms/31255156,40.62027,-73.96985,Brooklyn
2827,31189979,https://www.airbnb.com/rooms/31189979,40.67007,-73.9798,Brooklyn
2828,30554810,https://www.airbnb.com/rooms/30554810,40.78688,-73.94958,Manhattan
2830,32441769,https://www.airbnb.com/rooms/32441769,40.6766,-73.96209,Brooklyn
2834,40608762,https://www.airbnb.com/rooms/40608762,40.74558,-73.91243,Queens
2835,2940163,https://www.airbnb.com/rooms/2940163,40.80181,-73.95546,Manhattan
2836,40612147,https://www.airbnb.com/rooms/40612147,40.73476,-73.99789,Manhattan
2838,36206001,https://www.airbnb.com/rooms/36206001,40.68471,-73.91325,Brooklyn
2843,48121560,https://www.airbnb.com/rooms/48121560,40.76609,-73.986,Manhattan
2844,832717533980669391,https://www.airbnb.com/rooms/832717533980669391,40.7160231,-73.9450098,Brooklyn
2845,32664187,https://www.airbnb.com/rooms/32664187,40.66675,-73.95239,Brooklyn
2848,549873,https://www.airbnb.com/rooms/549873,40.72594,-73.98219,Manhattan
2849,41257880,https://www.airbnb.com/rooms/41257880,40.6958,-73.93189,Brooklyn
2850,41243251,https://www.airbnb.com/rooms/41243251,40.64776,-73.9756,Brooklyn
2854,35616470,https://www.airbnb.com/rooms/35616470,40.77864,-73.94557,Manhattan
2855,812614501465645508,https://www.airbnb.com/rooms/812614501465645508,40.643685159092186,-73.96457445597309,Brooklyn
2856,41406338,https://www.airbnb.com/rooms/41406338,40.7765,-73.94955,Manhattan
2857,5748301,https://www.airbnb.com/rooms/5748301,40.72879,-73.856232,Queens
2858,33069506,https://www.airbnb.com/rooms/33069506,40.74185,-73.99885,Manhattan
2859,41664099,https://www.airbnb.com/rooms/41664099,40.67723,-73.84103,Queens
2860,41405716,https://www.airbnb.com/rooms/41405716,40.75906,-73.98423,Manhattan
2861,41668852,https://www.airbnb.com/rooms/41668852,40.77888,-73.84474,Queens
2864,42774089,https://www.airbnb.com/rooms/42774089,40.68324,-73.99268,Brooklyn
2866,41489380,https://www.airbnb.com/rooms/41489380,40.80852,-73.92434,Bronx
2868,41641376,https://www.airbnb.com/rooms/41641376,40.70631,-73.86421,Queens
2869,40894010,https://www.airbnb.com/rooms/40894010,40.7428,-73.91294,Queens
2870,32166672,https://www.airbnb.com/rooms/32166672,40.79025,-73.97282,Manhattan
2871,33273859,https://www.airbnb.com/rooms/33273859,40.68006731946711,-73.97686426613826,Brooklyn
2872,33706354,https://www.airbnb.com/rooms/33706354,40.77595,-73.94768,Manhattan
2873,35768121,https://www.airbnb.com/rooms/35768121,40.74783,-73.97877,Manhattan
2874,42022514,https://www.airbnb.com/rooms/42022514,40.69861,-73.80897,Queens
2875,42022710,https://www.airbnb.com/rooms/42022710,40.69218,-73.94836,Brooklyn
2876,39818487,https://www.airbnb.com/rooms/39818487,40.76265,-73.98537,Manhattan
2878,38933636,https://www.airbnb.com/rooms/38933636,40.69877,-73.92493,Brooklyn
2883,42108730,https://www.airbnb.com/rooms/42108730,40.81809,-73.9435,Manhattan
2884,42024631,https://www.airbnb.com/rooms/42024631,40.79884,-73.96932,Manhattan
2885,7221712,https://www.airbnb.com/rooms/7221712,40.70732,-73.95433,Brooklyn
2886,32669305,https://www.airbnb.com/rooms/32669305,40.79985,-73.96377,Manhattan
2891,905916927242175062,https://www.airbnb.com/rooms/905916927242175062,40.66487,-73.93813,Brooklyn
2893,42871912,https://www.airbnb.com/rooms/42871912,40.77224,-73.93123,Queens
2898,40339942,https://www.airbnb.com/rooms/40339942,40.76383,-73.86367,Queens
2899,35805808,https://www.airbnb.com/rooms/35805808,40.71117,-73.96211,Brooklyn
2901,37283751,https://www.airbnb.com/rooms/37283751,40.69259,-73.96126,Brooklyn
2902,42227393,https://www.airbnb.com/rooms/42227393,40.78252,-73.95747,Manhattan
2903,42344532,https://www.airbnb.com/rooms/42344532,40.74093,-73.98298,Manhattan
2908,814035938732105780,https://www.airbnb.com/rooms/814035938732105780,40.67905,-73.72673,Queens
2910,37829823,https://www.airbnb.com/rooms/37829823,40.72048,-73.99551,Manhattan
2911,835660547513374753,https://www.airbnb.com/rooms/835660547513374753,40.663304682335415,-73.99275186190187,Brooklyn
2913,48383682,https://www.airbnb.com/rooms/48383682,40.72,-73.85118,Queens
2914,4840211,https://www.airbnb.com/rooms/4840211,40.76431,-73.98965,Manhattan
2915,7646092,https://www.airbnb.com/rooms/7646092,40.71821,-73.94919,Brooklyn
2916,40965070,https://www.airbnb.com/rooms/40965070,40.72694,-73.98259,Manhattan
2918,43317941,https://www.airbnb.com/rooms/43317941,40.76411,-73.91996,Queens
2921,925972240218569260,https://www.airbnb.com/rooms/925972240218569260,40.72864999999999,-73.9893618,Manhattan
2922,6145124,https://www.airbnb.com/rooms/6145124,40.66938,-73.95055,Brooklyn
2923,7108992,https://www.airbnb.com/rooms/7108992,40.79855,-73.96999,Manhattan
2924,7842116,https://www.airbnb.com/rooms/7842116,40.64295,-73.99955,Brooklyn
2927,36414576,https://www.airbnb.com/rooms/36414576,40.68844,-73.93529,Brooklyn
2928,41767375,https://www.airbnb.com/rooms/41767375,40.68554,-73.92618,Brooklyn
2929,7873524,https://www.airbnb.com/rooms/7873524,40.80038,-73.95463,Manhattan
2931,702321526674010091,https://www.airbnb.com/rooms/702321526674010091,40.741866445135216,-73.9186789376598,Queens
2932,7955150,https://www.airbnb.com/rooms/7955150,40.66489,-73.98994,Brooklyn
2934,845595188056013778,https://www.airbnb.com/rooms/845595188056013778,40.65286646808577,-73.9580195815017,Brooklyn
2936,8082651,https://www.airbnb.com/rooms/8082651,40.80754,-73.94473,Manhattan
2938,48848891,https://www.airbnb.com/rooms/48848891,40.72759,-73.98681,Manhattan
2939,860474038279127366,https://www.airbnb.com/rooms/860474038279127366,40.8277975,-73.9392723,Manhattan
2943,861556117081425216,https://www.airbnb.com/rooms/861556117081425216,40.75834054015175,-73.93156297390962,Queens
2944,6955143,https://www.airbnb.com/rooms/6955143,40.67789,-73.98517,Brooklyn
2945,1019274864068294450,https://www.airbnb.com/rooms/1019274864068294450,40.80372,-73.96704,Manhattan
2947,21094022,https://www.airbnb.com/rooms/21094022,40.71209,-73.94748,Brooklyn
2948,709536437310623914,https://www.airbnb.com/rooms/709536437310623914,40.68051,-73.98185,Brooklyn
2949,709639953247231352,https://www.airbnb.com/rooms/709639953247231352,40.74611,-73.89843,Queens
2950,21188044,https://www.airbnb.com/rooms/21188044,40.6224,-73.94407,Brooklyn
2951,3536241,https://www.airbnb.com/rooms/3536241,40.70024108886719,-73.94011688232422,Brooklyn
2953,51770013,https://www.airbnb.com/rooms/51770013,40.76027,-73.97034,Manhattan
2955,43449275,https://www.airbnb.com/rooms/43449275,40.72427,-73.94978,Brooklyn
2956,45380846,https://www.airbnb.com/rooms/45380846,40.76164,-73.96261,Manhattan
2958,852794733717967525,https://www.airbnb.com/rooms/852794733717967525,40.69186444302941,-73.91277226532686,Brooklyn
2960,928562173080101706,https://www.airbnb.com/rooms/928562173080101706,40.66166,-73.93793,Brooklyn
2962,50331423,https://www.airbnb.com/rooms/50331423,40.73326,-73.8594,Queens
2963,1640700,https://www.airbnb.com/rooms/1640700,40.69408,-73.9744,Brooklyn
2965,31831929,https://www.airbnb.com/rooms/31831929,40.69227,-73.99843,Brooklyn
2966,52638214,https://www.airbnb.com/rooms/52638214,40.77993,-73.91746,Queens
2967,45235972,https://www.airbnb.com/rooms/45235972,40.75269,-73.87799,Queens
2970,884004990766695698,https://www.airbnb.com/rooms/884004990766695698,40.678233304089055,-73.98236096540525,Brooklyn
2972,45451078,https://www.airbnb.com/rooms/45451078,40.72379,-73.99322,Manhattan
2973,45314941,https://www.airbnb.com/rooms/45314941,40.85829,-73.89265,Bronx
2974,44478543,https://www.airbnb.com/rooms/44478543,40.83508,-73.88876,Bronx
2975,43558157,https://www.airbnb.com/rooms/43558157,40.80352,-73.93372,Manhattan
2976,8381381,https://www.airbnb.com/rooms/8381381,40.76599,-73.98388,Manhattan
2977,43661875,https://www.airbnb.com/rooms/43661875,40.68681,-73.98677,Brooklyn
2979,43535742,https://www.airbnb.com/rooms/43535742,40.76111,-73.9873,Manhattan
2981,43843432,https://www.airbnb.com/rooms/43843432,40.67819,-73.94918,Brooklyn
2982,44636829,https://www.airbnb.com/rooms/44636829,40.60139,-73.76036,Queens
2983,45817766,https://www.airbnb.com/rooms/45817766,40.72776,-73.98573,Manhattan
2984,43689646,https://www.airbnb.com/rooms/43689646,40.59074,-73.9686,Brooklyn
2988,43959641,https://www.airbnb.com/rooms/43959641,40.86376,-73.89333,Bronx
2991,43906458,https://www.airbnb.com/rooms/43906458,40.77064,-73.95751,Manhattan
2992,875397670499949808,https://www.airbnb.com/rooms/875397670499949808,40.78510777460252,-73.97305245931562,Manhattan
2994,43716361,https://www.airbnb.com/rooms/43716361,40.75125,-73.94223,Queens
2996,44035120,https://www.airbnb.com/rooms/44035120,40.6008,-73.96185,Brooklyn
2997,44186033,https://www.airbnb.com/rooms/44186033,40.75226,-73.92881,Queens
2999,44684083,https://www.airbnb.com/rooms/44684083,40.68472,-73.9175,Brooklyn
3001,1013648,https://www.airbnb.com/rooms/1013648,40.67512,-73.97943,Brooklyn
3003,3908094,https://www.airbnb.com/rooms/3908094,40.70688,-73.93491,Brooklyn
3004,44644295,https://www.airbnb.com/rooms/44644295,40.68987,-73.91968,Brooklyn
3005,44866024,https://www.airbnb.com/rooms/44866024,40.66296,-73.98598,Brooklyn
3006,44867899,https://www.airbnb.com/rooms/44867899,40.71019,-73.79997,Queens
3009,4172633,https://www.airbnb.com/rooms/4172633,40.75824,-73.9202,Queens
3010,4271059,https://www.airbnb.com/rooms/4271059,40.73398,-73.95396,Brooklyn
3013,46046875,https://www.airbnb.com/rooms/46046875,40.69432,-73.98151,Brooklyn
3014,11716947,https://www.airbnb.com/rooms/11716947,40.72593,-73.95145,Brooklyn
3016,950722868212590743,https://www.airbnb.com/rooms/950722868212590743,40.61245377994214,-73.76564081870448,Queens
3017,9547920,https://www.airbnb.com/rooms/9547920,40.70545,-73.9379,Brooklyn
3018,9496559,https://www.airbnb.com/rooms/9496559,40.65343,-73.95175,Brooklyn
3020,46180394,https://www.airbnb.com/rooms/46180394,40.76868,-73.86807,Queens
3021,10069376,https://www.airbnb.com/rooms/10069376,40.6943,-73.9481,Brooklyn
3022,46158013,https://www.airbnb.com/rooms/46158013,40.8187,-73.88927,Bronx
3023,4291654,https://www.airbnb.com/rooms/4291654,40.70407,-73.93562,Brooklyn
3024,46211541,https://www.airbnb.com/rooms/46211541,40.8807,-73.91482,Bronx
3027,9525490,https://www.airbnb.com/rooms/9525490,40.72626,-73.98929,Manhattan
3029,10208954,https://www.airbnb.com/rooms/10208954,40.73128,-73.80742,Queens
3030,969527055763631540,https://www.airbnb.com/rooms/969527055763631540,40.72636779085196,-73.81133116591619,Queens
3031,4613154,https://www.airbnb.com/rooms/4613154,40.76748,-73.98816,Manhattan
3035,9845314,https://www.airbnb.com/rooms/9845314,40.69901,-73.92998,Brooklyn
3036,46279588,https://www.airbnb.com/rooms/46279588,40.68968,-73.97087,Brooklyn
3037,10383291,https://www.airbnb.com/rooms/10383291,40.72211,-73.80908,Queens
3038,430665,https://www.airbnb.com/rooms/430665,40.79288,-73.9642,Manhattan
3039,776332077940025062,https://www.airbnb.com/rooms/776332077940025062,40.7085146,-73.95100099999999,Brooklyn
3040,9967218,https://www.airbnb.com/rooms/9967218,40.68715,-73.96433,Brooklyn
3041,9899499,https://www.airbnb.com/rooms/9899499,40.72476,-73.93998,Brooklyn
3042,27637065,https://www.airbnb.com/rooms/27637065,40.67992,-73.93789,Brooklyn
3044,768317284380347979,https://www.airbnb.com/rooms/768317284380347979,40.65175,-73.95214,Brooklyn
3045,46852193,https://www.airbnb.com/rooms/46852193,40.59924,-73.96201,Brooklyn
3046,11059197,https://www.airbnb.com/rooms/11059197,40.76726,-73.81217,Queens
3048,12582348,https://www.airbnb.com/rooms/12582348,40.7704,-73.91701,Queens
3050,46444812,https://www.airbnb.com/rooms/46444812,40.71615,-73.96291,Brooklyn
3052,9051314,https://www.airbnb.com/rooms/9051314,40.7247,-73.97771,Manhattan
3053,37987719,https://www.airbnb.com/rooms/37987719,40.72069,-73.99327,Manhattan
3054,46833784,https://www.airbnb.com/rooms/46833784,40.70854,-73.81476,Queens
3056,956648303852229753,https://www.airbnb.com/rooms/956648303852229753,40.66425699295718,-73.98757159995318,Brooklyn
3057,5266888,https://www.airbnb.com/rooms/5266888,40.72478,-73.98999,Manhattan
3059,942884630065122977,https://www.airbnb.com/rooms/942884630065122977,40.7198085,-73.9538426,Brooklyn
3060,5569464,https://www.airbnb.com/rooms/5569464,40.72658,-73.94031,Brooklyn
3061,8735236,https://www.airbnb.com/rooms/8735236,40.68649,-73.98507,Brooklyn
3062,8799533,https://www.airbnb.com/rooms/8799533,40.61013,-73.96311,Brooklyn
3064,47979000,https://www.airbnb.com/rooms/47979000,40.81703,-73.88922,Bronx
3065,48121515,https://www.airbnb.com/rooms/48121515,40.75096,-73.78733,Queens
3066,521522,https://www.airbnb.com/rooms/521522,40.66587,-73.98518,Brooklyn
3067,47847604,https://www.airbnb.com/rooms/47847604,40.74817,-73.89792,Queens
3068,47866674,https://www.airbnb.com/rooms/47866674,40.66018,-73.95943,Brooklyn
3069,13463768,https://www.airbnb.com/rooms/13463768,40.64312,-73.94851,Brooklyn
3073,877443767809045971,https://www.airbnb.com/rooms/877443767809045971,40.827242543151016,-73.94332559303945,Manhattan
3077,640901,https://www.airbnb.com/rooms/640901,40.68053,-73.9479,Brooklyn
3079,640908,https://www.airbnb.com/rooms/640908,40.68273,-73.94617,Brooklyn
3080,48298144,https://www.airbnb.com/rooms/48298144,40.76304,-73.86194,Queens
3081,166983,https://www.airbnb.com/rooms/166983,40.68194,-73.99708,Brooklyn
3082,162493,https://www.airbnb.com/rooms/162493,40.71174,-73.95798,Brooklyn
3083,177495,https://www.airbnb.com/rooms/177495,40.74088,-73.99538,Manhattan
3084,619144,https://www.airbnb.com/rooms/619144,40.76691,-73.98361,Manhattan
3085,144148,https://www.airbnb.com/rooms/144148,40.72297,-73.9851,Manhattan
3086,201514,https://www.airbnb.com/rooms/201514,40.82553,-73.94511,Manhattan
3087,989831640845477857,https://www.airbnb.com/rooms/989831640845477857,40.71765,-73.95671,Brooklyn
3088,640990,https://www.airbnb.com/rooms/640990,40.7947,-73.93209,Manhattan
3090,187986,https://www.airbnb.com/rooms/187986,40.73862,-73.99758,Manhattan
3091,695465,https://www.airbnb.com/rooms/695465,40.7244,-73.9802,Manhattan
